"CTgene","predicted.celltype.l2","orig.ident","n"
"TRAV26-2.TRAJ29.NA_TRBV7-2.NA.TRBJ2-5.TRBC2","CD4 TCM","P1042HIV",1
"TRAV26-2.TRAJ29.NA_TRBV7-6.NA.TRBJ1-2.TRBC1","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ29.NA_TRBV7-6.NA.TRBJ2-3.TRBC2","CD4 Naive","P1042MED",1
"TRAV26-2.TRAJ3.NA;TRAV8-6.TRAJ9.TRAC_TRBV6-1.NA.TRBJ1-3.TRBC1","CD4 Naive","P1043HIV",1
"TRAV26-2.TRAJ30.NA;TRAV17.TRAJ7.TRAC_TRBV14.NA.TRBJ1-4.TRBC1;TRBV12-3.NA.TRBJ1-5.TRBC1","CD4 TCM","P1043MED",1
"TRAV26-2.TRAJ30.NA;TRAV29DV5.TRAJ34.TRAC_TRBV7-9.TRBD2.TRBJ2-5.TRBC2","CD8 Naive","P1043HIV",1
"TRAV26-2.TRAJ30.NA_NA","CD8 TEM","JLKCD3",1
"TRAV26-2.TRAJ30.NA_TRBV2.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ30.NA_TRBV20-1.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ30.NA_TRBV27.NA.TRBJ2-1.TRBC2","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ30.NA_TRBV3-1.NA.TRBJ1-6.TRBC1","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ30.NA_TRBV3-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ30.NA_TRBV5-8.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ30.NA_TRBV6-1.NA.TRBJ2-4.TRBC2","CD4 TCM","P1043MED",1
"TRAV26-2.TRAJ30.NA_TRBV6-2.NA.TRBJ1-1.TRBC1","NK Proliferating","JLKCD3",1
"TRAV26-2.TRAJ30.NA_TRBV6-3.NA.TRBJ2-5.TRBC2","CD8 Naive","P1043MED",1
"TRAV26-2.TRAJ30.NA_TRBV6-5.NA.TRBJ1-2.TRBC1","CD8 TCM","P1043HIV",1
"TRAV26-2.TRAJ30.NA_TRBV7-3.NA.TRBJ2-1.TRBC2","NK","P1043HIV",1
"TRAV26-2.TRAJ30.NA_TRBV7-3.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ30.NA_TRBV7-6.TRBD1.TRBJ2-7.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV26-2.TRAJ30.NA_TRBV9.NA.TRBJ1-5.TRBC1","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ32.NA_TRBV10-3.TRBD1.TRBJ2-2.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ32.NA_TRBV20-1.NA.TRBJ2-1.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ32.NA_TRBV3-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043MED",1
"TRAV26-2.TRAJ32.NA_TRBV30.TRBD1.TRBJ2-6.TRBC2","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ32.NA_TRBV5-1.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ32.NA_TRBV6-3.NA.TRBJ2-7.TRBC2","CD8 Naive","P1043MED",1
"TRAV26-2.TRAJ32.NA_TRBV7-2.NA.TRBJ2-4.TRBC2","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ32.NA_TRBV7-2.TRBD1.TRBJ2-3.TRBC2","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ32.NA_TRBV7-6.NA.TRBJ2-2.TRBC2","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ32.NA_TRBV9.NA.TRBJ1-4.TRBC1","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ33.NA_TRBV12-4.NA.TRBJ1-1.TRBC1","CD8 Naive","JLKMED",1
"TRAV26-2.TRAJ33.NA_TRBV12-4.NA.TRBJ1-5.TRBC1","CD4 Naive","P1043HIV",1
"TRAV26-2.TRAJ33.NA_TRBV19.NA.TRBJ2-7.TRBC2","CD8 TCM","JLKCD3",1
"TRAV26-2.TRAJ33.NA_TRBV20-1.NA.TRBJ1-1.TRBC1","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ33.NA_TRBV4-1.NA.TRBJ2-1.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ33.NA_TRBV5-1.NA.TRBJ1-6.TRBC1","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ33.NA_TRBV6-6.NA.TRBJ1-1.TRBC1","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ33.NA_TRBV6-6.NA.TRBJ1-5.TRBC1","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ33.NA_TRBV7-3.NA.TRBJ2-1.TRBC2","CD4 Naive","P1043HIV",1
"TRAV26-2.TRAJ34.NA;TRAV35.TRAJ47.TRAC_TRBV7-6.NA.TRBJ2-3.TRBC2","CD8 Naive","P1043CD3",1
"TRAV26-2.TRAJ34.NA_NA","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ34.NA_TRBV27.TRBD1.TRBJ2-5.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ34.NA_TRBV29-1.NA.TRBJ1-1.TRBC1","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ34.NA_TRBV5-6.NA.TRBJ1-1.TRBC1","CD8 TCM","JLKCD3",1
"TRAV26-2.TRAJ34.NA_TRBV7-8.TRBD2.TRBJ2-1.TRBC2","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ34.NA_TRBV7-9.NA.TRBJ2-7.TRBC2","CD8 TEM","JLKMED",1
"TRAV26-2.TRAJ35.NA_TRBV7-2.NA.TRBJ2-4.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV26-2.TRAJ36.NA;TRAV36DV7.TRAJ45.TRAC_TRBV18.NA.TRBJ1-5.TRBC1","CD8 TCM","P1043MED",1
"TRAV26-2.TRAJ37.NA;TRAV27.TRAJ42.TRAC_TRBV12-4.TRBD1.TRBJ1-3.TRBC1","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ37.NA_NA","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ37.NA_NA","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ37.NA_TRBV12-3.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ37.NA_TRBV18.NA.TRBJ1-4.TRBC1","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ37.NA_TRBV19.NA.TRBJ1-6.TRBC1","CD4 Naive","P1042HIV",1
"TRAV26-2.TRAJ37.NA_TRBV20-1.NA.TRBJ1-1.TRBC1","CD4 Naive","P1042MED",1
"TRAV26-2.TRAJ37.NA_TRBV20-1.TRBD1.TRBJ1-1.TRBC1","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ37.NA_TRBV4-1.NA.TRBJ1-6.TRBC1","CD8 Naive","P1042HIV",1
"TRAV26-2.TRAJ37.NA_TRBV5-1.TRBD1.TRBJ2-3.TRBC2","CD4 Naive","JLKMED",1
"TRAV26-2.TRAJ37.NA_TRBV7-8.NA.TRBJ2-7.TRBC2","CD4 Proliferating","P1043CD3",1
"TRAV26-2.TRAJ37.NA_TRBV7-9.NA.TRBJ1-2.TRBC1","CD4 TCM","P1042HIV",1
"TRAV26-2.TRAJ37.NA_TRBV7-9.NA.TRBJ2-3.TRBC2","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ38.NA;TRAV19.TRAJ49.TRAC_TRBV27.NA.TRBJ1-2.TRBC1","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ38.NA;TRAV29DV5.TRAJ29.TRAC_TRBV5-4.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ38.NA_TRBV13.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ38.NA_TRBV2.NA.TRBJ1-6.TRBC1","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ38.NA_TRBV24-1.NA.TRBJ1-4.TRBC1","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ39.NA;TRAV12-3.TRAJ52.TRAC_TRBV20-1.NA.TRBJ1-6.TRBC1","CD8 Naive","P1043HIV",1
"TRAV26-2.TRAJ39.NA;TRAV20.TRAJ40.TRAC_TRBV3-1.NA.TRBJ2-6.TRBC2","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ39.NA_NA","CD8 TCM","P1043MED",1
"TRAV26-2.TRAJ39.NA_TRBV12-4.NA.TRBJ2-1.TRBC2","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ39.NA_TRBV15.NA.TRBJ2-1.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ39.NA_TRBV18.NA.TRBJ1-1.TRBC1","CD4 Naive","P1043HIV",1
"TRAV26-2.TRAJ39.NA_TRBV19.NA.TRBJ1-5.TRBC1","CD8 TEM","P1043HIV",1
"TRAV26-2.TRAJ39.NA_TRBV19.TRBD1.TRBJ1-2.TRBC1","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ39.NA_TRBV27.NA.TRBJ1-1.TRBC1","CD8 Naive","P1042HIV",1
"TRAV26-2.TRAJ39.NA_TRBV27.TRBD1.TRBJ2-7.TRBC2","CD4 Proliferating","P1043CD3",1
"TRAV26-2.TRAJ39.NA_TRBV4-1.NA.TRBJ1-5.TRBC1","CD8 Naive","JLKMED",1
"TRAV26-2.TRAJ39.NA_TRBV4-2.NA.TRBJ2-5.TRBC2","CD8 Naive","P1043CD3",1
"TRAV26-2.TRAJ39.NA_TRBV4-3.NA.TRBJ2-1.TRBC2;TRBV11-3.NA.TRBJ2-2.TRBC2","CD4 Naive","P1042HIV",1
"TRAV26-2.TRAJ39.NA_TRBV5-6.NA.TRBJ2-7.TRBC2","CD4 Naive","P1043MED",1
"TRAV26-2.TRAJ39.NA_TRBV6-3.NA.TRBJ2-5.TRBC2","CD8 TCM","P1043MED",1
"TRAV26-2.TRAJ39.NA_TRBV6-5.NA.TRBJ1-2.TRBC1","CD4 TCM","P1042HIV",1
"TRAV26-2.TRAJ39.NA_TRBV6-9.NA.TRBJ2-6.TRBC2;TRBV10-3.NA.TRBJ2-3.TRBC2","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ39.NA_TRBV7-2.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043MED",1
"TRAV26-2.TRAJ39.NA_TRBV7-9.NA.TRBJ2-3.TRBC2","CD4 Naive","P1042HIV",1
"TRAV26-2.TRAJ39.NA_TRBV9.NA.TRBJ1-1.TRBC1","CD8 TEM","JLKMED",1
"TRAV26-2.TRAJ40.NA;TRAV34.TRAJ34.TRAC_TRBV7-2.NA.TRBJ1-4.TRBC1","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ40.NA_NA","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ40.NA_TRBV12-3.TRBD1.TRBJ2-3.TRBC2","CD4 Naive","P1042HIV",1
"TRAV26-2.TRAJ40.NA_TRBV19.NA.TRBJ1-2.TRBC1","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ40.NA_TRBV19.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ40.NA_TRBV20-1.NA.TRBJ1-2.TRBC1","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ40.NA_TRBV3-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ40.NA_TRBV5-4.TRBD1.TRBJ2-5.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ40.NA_TRBV5-4.TRBD1.TRBJ2-7.TRBC2","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ40.NA_TRBV6-5.NA.TRBJ1-3.TRBC1","CD4 Proliferating","P1042CD3",1
"TRAV26-2.TRAJ40.NA_TRBV6-5.NA.TRBJ2-3.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV26-2.TRAJ40.NA_TRBV6-5.TRBD1.TRBJ1-6.TRBC1","CD4 TCM","P1042HIV",1
"TRAV26-2.TRAJ41.NA;TRAV21.TRAJ38.TRAC_TRBV4-2.NA.TRBJ1-5.TRBC1","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ41.NA_TRBV29-1.NA.TRBJ1-4.TRBC1","CD4 Naive","P1043CD3",1
"TRAV26-2.TRAJ41.NA_TRBV4-2.TRBD1.TRBJ1-4.TRBC1","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ41.NA_TRBV6-5.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ41.NA_TRBV6-5.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ41.NA_TRBV7-9.NA.TRBJ1-6.TRBC1","CD8 Naive","JLKMED",1
"TRAV26-2.TRAJ41.NA_TRBV7-9.NA.TRBJ2-1.TRBC2","CD8 Naive","P1043CD3",1
"TRAV26-2.TRAJ41.NA_TRBV7-9.NA.TRBJ2-2.TRBC2","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ42.NA;TRAV22.TRAJ43.TRAC_TRBV6-2.NA.TRBJ2-1.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ42.NA;TRAV27.TRAJ35.TRAC_TRBV4-3.NA.TRBJ1-1.TRBC1","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ42.NA;TRAV27.TRAJ53.TRAC_TRBV10-3.TRBD1.TRBJ1-2.TRBC1","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ42.NA;TRAV29DV5.TRAJ21.TRAC_TRBV19.NA.TRBJ1-2.TRBC1","CD8 Naive","P1043MED",1
"TRAV26-2.TRAJ42.NA;TRAV38-1.TRAJ42.TRAC_TRBV7-2.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042HIV",1
"TRAV26-2.TRAJ42.NA_NA","CD8 Naive","P1043MED",1
"TRAV26-2.TRAJ42.NA_TRBV15.NA.TRBJ2-5.TRBC2","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ42.NA_TRBV18.NA.TRBJ1-1.TRBC1","CD4 Naive","P1043MED",1
"TRAV26-2.TRAJ42.NA_TRBV20-1.NA.TRBJ2-1.TRBC2","CD8 Naive","P1043MED",1
"TRAV26-2.TRAJ42.NA_TRBV20-1.TRBD1.TRBJ2-4.TRBC2","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ42.NA_TRBV28.TRBD1.TRBJ1-5.TRBC1","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ42.NA_TRBV29-1.NA.TRBJ2-1.TRBC2","CD4 Naive","P1043HIV",1
"TRAV26-2.TRAJ42.NA_TRBV29-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ42.NA_TRBV29-1.NA.TRBJ2-7.TRBC2","CD8 TEM","JLKMED",1
"TRAV26-2.TRAJ42.NA_TRBV3-1.NA.TRBJ1-6.TRBC1","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ42.NA_TRBV3-1.NA.TRBJ2-5.TRBC2","CD8 TEM","JLKCD3",1
"TRAV26-2.TRAJ42.NA_TRBV3-1.NA.TRBJ2-5.TRBC2","CD8 TEM","JLKMED",1
"TRAV26-2.TRAJ42.NA_TRBV30.NA.TRBJ2-1.TRBC2","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ42.NA_TRBV30.NA.TRBJ2-3.TRBC2","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ42.NA_TRBV4-1.TRBD1.TRBJ2-6.TRBC2","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ42.NA_TRBV5-1.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ42.NA_TRBV5-1.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ43.TRAC;TRAV13-1.TRAJ32.TRAC_TRBV11-1.NA.TRBJ2-5.TRBC2","CD4 Naive","P1042MED",1
"TRAV26-2.TRAJ43.TRAC;TRAV38-1.TRAJ37.TRAC_TRBV3-1.NA.TRBJ1-5.TRBC1","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ43.TRAC;TRAV4.TRAJ39.TRAC_TRBV12-4.TRBD1.TRBJ2-1.TRBC2","CD8 TEM","JLKCD3",1
"TRAV26-2.TRAJ43.TRAC_NA","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ43.TRAC_TRBV12-3.NA.TRBJ1-6.TRBC1","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ43.TRAC_TRBV12-3.TRBD1.TRBJ2-7.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ43.TRAC_TRBV18.NA.TRBJ1-1.TRBC1","CD8 Naive","P1042MED",1
"TRAV26-2.TRAJ43.TRAC_TRBV18.NA.TRBJ1-2.TRBC1","CD8 Naive","JLKMED",1
"TRAV26-2.TRAJ43.TRAC_TRBV20-1.NA.TRBJ1-3.TRBC1","CD4 Proliferating","P1043CD3",1
"TRAV26-2.TRAJ43.TRAC_TRBV4-2.TRBD1.TRBJ2-7.TRBC2","CD8 Naive","P1043CD3",1
"TRAV26-2.TRAJ43.TRAC_TRBV5-1.TRBD1.TRBJ1-4.TRBC1","CD4 Proliferating","P1043CD3",1
"TRAV26-2.TRAJ43.TRAC_TRBV6-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ43.TRAC_TRBV6-3.NA.TRBJ2-1.TRBC2","CD4 TCM","P1043MED",1
"TRAV26-2.TRAJ43.TRAC_TRBV7-2.TRBD2.TRBJ2-1.TRBC2","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ43.TRAC_TRBV7-9.NA.TRBJ1-1.TRBC1","CD4 Naive","P1043CD3",1
"TRAV26-2.TRAJ44.TRAC;TRAV13-1.TRAJ49.TRAC_TRBV6-3.NA.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ44.TRAC;TRAV13-2.TRAJ52.TRAC_TRBV6-5.NA.TRBJ1-2.TRBC1","CD4 Proliferating","JLKCD3",1
"TRAV26-2.TRAJ44.TRAC;TRAV19.TRAJ35.TRAC_TRBV18.TRBD1.TRBJ1-6.TRBC1","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ44.TRAC;TRAV26-2.TRAJ52.NA_TRBV27.NA.TRBJ2-2.TRBC2","CD8 TEM","JLKMED",1
"TRAV26-2.TRAJ44.TRAC;TRAV29DV5.TRAJ33.TRAC_TRBV12-3.TRBD1.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ44.TRAC_TRBV20-1.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ44.TRAC_TRBV27.TRBD1.TRBJ1-2.TRBC1","CD8 Naive","JLKMED",1
"TRAV26-2.TRAJ44.TRAC_TRBV29-1.NA.TRBJ1-1.TRBC1","CD8 Naive","P1043MED",1
"TRAV26-2.TRAJ44.TRAC_TRBV6-5.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ47.NA;TRAV12-1.TRAJ34.TRAC_TRBV5-1.NA.TRBJ2-3.TRBC2","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ47.NA;TRAV36DV7.TRAJ54.TRAC_TRBV7-9.NA.TRBJ1-2.TRBC1","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ47.NA_TRBV11-1.NA.TRBJ1-3.TRBC1","CD4 Naive","P1042HIV",1
"TRAV26-2.TRAJ47.NA_TRBV13.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ47.NA_TRBV3-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ47.NA_TRBV5-6.NA.TRBJ1-1.TRBC1","CD8 Naive","P1043HIV",1
"TRAV26-2.TRAJ47.NA_TRBV5-6.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043MED",1
"TRAV26-2.TRAJ47.NA_TRBV7-3.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ48.NA;TRAV13-1.TRAJ52.TRAC_TRBV20-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ48.NA;TRAV20.TRAJ49.TRAC_TRBV12-3.NA.TRBJ2-6.TRBC2","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ48.NA;TRAV29DV5.TRAJ49.TRAC_TRBV7-7.NA.TRBJ2-2.TRBC2","CD8 Naive","JLKMED",1
"TRAV26-2.TRAJ48.NA_NA","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ48.NA_TRBV20-1.TRBD1.TRBJ2-3.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ48.NA_TRBV29-1.NA.TRBJ1-4.TRBC1","CD4 Naive","P1043CD3",1
"TRAV26-2.TRAJ48.NA_TRBV3-1.TRBD2.TRBJ2-5.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ48.NA_TRBV4-2.TRBD1.TRBJ1-5.TRBC1","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ48.NA_TRBV4-3.NA.TRBJ1-2.TRBC1","CD8 TEM","P1043CD3",1
"TRAV26-2.TRAJ48.NA_TRBV6-5.NA.TRBJ2-2.TRBC2","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ48.NA_TRBV7-9.TRBD2.TRBJ2-5.TRBC2","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ49.NA;TRAV13-2.TRAJ34.TRAC_TRBV5-5.NA.TRBJ2-2.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ49.NA;TRAV25.TRAJ37.TRAC_TRBV11-3.TRBD1.TRBJ2-1.TRBC2","CD4 TCM","P1042HIV",1
"TRAV26-2.TRAJ49.NA;TRAV29DV5.TRAJ32.TRAC_TRBV9.NA.TRBJ1-2.TRBC1","CD4 Naive","P1042MED",1
"TRAV26-2.TRAJ49.NA;TRAV38-2DV8.TRAJ33.TRAC_TRBV20-1.NA.TRBJ2-7.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ49.NA;TRAV8-2.TRAJ44.TRAC_TRBV7-8.NA.TRBJ2-2.TRBC2","CD8 TEM","P1043MED",1
"TRAV26-2.TRAJ49.NA_TRBV11-1.TRBD1.TRBJ2-1.TRBC2","CD8 Naive","JLKCD3",1
"TRAV26-2.TRAJ49.NA_TRBV15.TRBD1.TRBJ1-1.TRBC1","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ49.NA_TRBV27.TRBD1.TRBJ1-5.TRBC1","CD8 TEM","P1043CD3",1
"TRAV26-2.TRAJ49.NA_TRBV29-1.NA.TRBJ1-2.TRBC1","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ49.NA_TRBV5-1.NA.TRBJ2-3.TRBC2","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ49.NA_TRBV5-6.NA.TRBJ1-1.TRBC1","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ49.NA_TRBV5-6.NA.TRBJ2-3.TRBC2","CD4 Naive","P1043HIV",1
"TRAV26-2.TRAJ49.NA_TRBV6-3.NA.TRBJ1-5.TRBC1","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ49.NA_TRBV6-3.TRBD1.TRBJ1-3.TRBC1","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ49.NA_TRBV6-5.NA.TRBJ1-5.TRBC1","CD4 Proliferating","JLKCD3",1
"TRAV26-2.TRAJ49.NA_TRBV6-6.NA.TRBJ2-1.TRBC2","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ49.NA_TRBV7-8.NA.TRBJ2-2.TRBC2","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ49.NA_TRBV7-8.NA.TRBJ2-2.TRBC2","CD8 TEM","P1043MED",1
"TRAV26-2.TRAJ49.NA_TRBV7-8.NA.TRBJ2-5.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV26-2.TRAJ49.NA_TRBV7-9.NA.TRBJ1-1.TRBC1","B memory","JLKMED",1
"TRAV26-2.TRAJ49.NA_TRBV7-9.NA.TRBJ1-5.TRBC1","CD8 TEM","JLKCD3",4
"TRAV26-2.TRAJ49.NA_TRBV7-9.NA.TRBJ1-5.TRBC1","CD8 TEM","JLKMED",3
"TRAV26-2.TRAJ49.NA_TRBV9.NA.TRBJ1-4.TRBC1","CD8 Naive","P1042MED",1
"TRAV26-2.TRAJ5.NA_TRBV5-4.NA.TRBJ2-5.TRBC2","CD4 TCM","P1042HIV",1
"TRAV26-2.TRAJ50.NA_TRBV19.NA.TRBJ2-2.TRBC2","CD4 TCM","JLKMED",1
"TRAV26-2.TRAJ50.NA_TRBV3-1.NA.TRBJ1-6.TRBC1","CD4 TCM","P1043HIV",1
"TRAV26-2.TRAJ50.NA_TRBV5-4.TRBD1.TRBJ1-2.TRBC1","CD4 TCM","P1042CD3",1
"TRAV26-2.TRAJ52.NA;TRAV21.TRAJ58.TRAC_TRBV6-6.NA.TRBJ1-2.TRBC1","CD4 TCM","P1042HIV",1
"TRAV26-2.TRAJ52.NA;TRAV23DV6.TRAJ58.TRAC_TRBV19.NA.TRBJ2-7.TRBC2","CD4 Naive","P1042MED",1
"TRAV26-2.TRAJ52.NA;TRAV39.TRAJ30.TRAC_TRBV19.NA.TRBJ1-1.TRBC1","CD4 TCM","P1043CD3",2
"TRAV26-2.TRAJ52.NA;TRAV41.TRAJ54.TRAC_TRBV3-1.NA.TRBJ1-6.TRBC1","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ52.NA_TRBV10-3.TRBD1.TRBJ2-1.TRBC2","CD4 Proliferating","JLKCD3",1
"TRAV26-2.TRAJ52.NA_TRBV12-5.NA.TRBJ2-2.TRBC2","CD8 Naive","JLKMED",1
"TRAV26-2.TRAJ52.NA_TRBV18.TRBD2.TRBJ2-5.TRBC2","CD4 TCM","P1042MED",1
"TRAV26-2.TRAJ52.NA_TRBV19.NA.TRBJ1-5.TRBC1","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ52.NA_TRBV19.NA.TRBJ1-6.TRBC1","CD4 Naive","JLKCD3",1
"TRAV26-2.TRAJ52.NA_TRBV19.NA.TRBJ2-2.TRBC2","CD4 TCM","JLKCD3",1
"TRAV26-2.TRAJ52.NA_TRBV27.NA.TRBJ2-1.NA","CD4 TCM","P1043CD3",1
"TRAV26-2.TRAJ52.NA_TRBV27.NA.TRBJ2-7.TRBC2","CD8 Naive","JLKMED",1
"TRAV26-2.TRAJ52.NA_TRBV27.NA.TRBJ2-7.TRBC2","CD8 TEM","P1043MED",1
"TRAV26-2.TRAJ52.NA_TRBV27.TRBD1.TRBJ1-5.TRBC1","CD8 Naive","P1043HIV",2
"TRAV26-2.TRAJ52.NA_TRBV29-1.NA.TRBJ2-1.TRBC2","CD8 Naive","P1043CD3",1
