"CTgene","predicted.celltype.l2","orig.ident","n"
"IGHV4-39.NA.IGHJ3.IGHM_NA","B memory","P1043CD3",1
"IGHV4-39.NA.IGHJ3.IGHM_NA","B naive","P1043CD3",1
"IGHV4-39.NA.IGHJ3.IGHM_NA","B naive","P1043HIV",1
"IGHV4-39.NA.IGHJ3.IGHM_NA","CD4 TCM","JLKCD3",1
"IGHV4-39.NA.IGHJ3.IGHM_NA","CD4 TCM","P1042CD3",1
"IGHV4-39.NA.IGHJ4.IGHA1_NA","B intermediate","P1043CD3",1
"IGHV4-39.NA.IGHJ4.IGHG3_IGKV1D-39.IGKJ4.IGKC","B intermediate","JLKMED",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV1-33.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV1-5.IGKJ2.IGKC","B naive","P1042MED",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV1-8.IGKJ1.IGKC","B memory","P1042CD3",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ4.IGKC","NK","P1042CD3",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV2D-29.IGKJ5.IGKC","B naive","P1043MED",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV3-11.IGKJ5.IGKC","B naive","P1042MED",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","P1042MED",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV3-20.IGKJ3.IGKC","B naive","P1042HIV",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV3-20.IGKJ3.IGKC","B naive","P1043MED",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV3-20.IGKJ4.IGKC","B intermediate","JLKMED",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV3-20.IGKJ4.IGKC","B memory","P1043HIV",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV3-20.IGKJ4.IGKC","B naive","P1042MED",1
"IGHV4-39.NA.IGHJ4.IGHM_IGKV3-20.IGKJ5.IGKC","B intermediate","P1043HIV",1
"IGHV4-39.NA.IGHJ4.IGHM_IGLV1-44.IGLJ7.IGLC1","B naive","P1042HIV",1
"IGHV4-39.NA.IGHJ4.IGHM_IGLV2-14.IGLJ7.IGLC1","B memory","P1043CD3",1
"IGHV4-39.NA.IGHJ4.IGHM_IGLV2-14.IGLJ7.IGLC1","B naive","P1043HIV",1
"IGHV4-39.NA.IGHJ4.IGHM_IGLV3-21.IGLJ7.IGLC1","B naive","P1042MED",1
"IGHV4-39.NA.IGHJ4.IGHM_IGLV3-21.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV4-39.NA.IGHJ4.IGHM_NA","B intermediate","P1042HIV",1
"IGHV4-39.NA.IGHJ4.IGHM_NA","B intermediate","P1043CD3",1
"IGHV4-39.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",2
"IGHV4-39.NA.IGHJ4.IGHM_NA","B memory","P1042CD3",1
"IGHV4-39.NA.IGHJ4.IGHM_NA","B naive","JLKMED",1
"IGHV4-39.NA.IGHJ4.IGHM_NA","B naive","P1042HIV",1
"IGHV4-39.NA.IGHJ4.IGHM_NA","B naive","P1042MED",1
"IGHV4-39.NA.IGHJ4.IGHM_NA","B naive","P1043CD3",1
"IGHV4-39.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",2
"IGHV4-39.NA.IGHJ4.IGHM_NA","B naive","P1043MED",4
"IGHV4-39.NA.IGHJ4.IGHM_NA","CD4 Proliferating","JLKCD3",1
"IGHV4-39.NA.IGHJ4.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV4-39.NA.IGHJ5.IGHG1_IGKV1-12.IGKJ4.IGKC","B memory","P1043MED",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV1-12.IGKJ4.IGKC","B naive","P1042HIV",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV1-5.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV1-5.IGKJ4.IGKC","CD4 TCM","P1043CD3",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV1D-39.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV1D-39.IGKJ3.IGKC","Plasmablast","P1043CD3",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV2-30.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV3-15.IGKJ4.IGKC","B intermediate","P1042MED",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV3-20.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","JLKMED",1
"IGHV4-39.NA.IGHJ5.IGHM_IGKV4-1.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV4-39.NA.IGHJ5.IGHM_IGLV2-14.IGLJ7.IGLC1","Plasmablast","P1043CD3",1
"IGHV4-39.NA.IGHJ5.IGHM_NA","B intermediate","P1042MED",1
"IGHV4-39.NA.IGHJ5.IGHM_NA","B intermediate","P1043HIV",1
"IGHV4-39.NA.IGHJ5.IGHM_NA","B memory","P1043CD3",1
"IGHV4-39.NA.IGHJ5.IGHM_NA","B naive","P1043MED",2
"IGHV4-39.NA.IGHJ5.IGHM_NA","CD8 TEM","JLKMED",1
"IGHV4-39.NA.IGHJ6.IGHD_IGKV3-20.IGKJ4.IGKC","Plasmablast","P1043CD3",1
"IGHV4-39.NA.IGHJ6.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV4-39.NA.IGHJ6.IGHM_IGKV1D-13.IGKJ3.IGKC","Plasmablast","P1043CD3",1
"IGHV4-39.NA.IGHJ6.IGHM_IGKV3-15.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV4-39.NA.IGHJ6.IGHM_IGKV3-20.IGKJ4.IGKC","CD4 TCM","P1042CD3",1
"IGHV4-39.NA.IGHJ6.IGHM_NA","B intermediate","P1043CD3",2
"IGHV4-39.NA.IGHJ6.IGHM_NA","B intermediate","P1043HIV",2
"IGHV4-39.NA.IGHJ6.IGHM_NA","B naive","JLKMED",1
"IGHV4-39.NA.IGHJ6.IGHM_NA","B naive","P1042MED",1
"IGHV4-39.NA.IGHJ6.IGHM_NA","B naive","P1043HIV",1
"IGHV4-39.NA.IGHJ6.IGHM_NA","B naive","P1043MED",1
"IGHV4-4.IGHD1-26.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV4-4.IGHD2-15.IGHJ5.IGHM_NA","B intermediate","P1043CD3",1
"IGHV4-4.IGHD3-10.IGHJ4.IGHM_NA","B naive","JLKMED",1
"IGHV4-4.IGHD3-16.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV4-4.IGHD3-16.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV4-4.IGHD3-16.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1042MED",1
"IGHV4-4.IGHD3-22.IGHJ4.IGHM_IGKV3-15.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV4-4.IGHD3-22.IGHJ4.IGHM_NA","B naive","P1043HIV",1
"IGHV4-4.IGHD3-3.IGHJ5.IGHM_NA","B intermediate","P1043HIV",1
"IGHV4-4.IGHD3-3.IGHJ6.IGHM_IGKV1-5.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"IGHV4-4.IGHD3-3.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043CD3",1
"IGHV4-4.IGHD3-3.IGHJ6.IGHM_IGKV3-11.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV4-4.IGHD3-3.IGHJ6.IGHM_NA","B naive","P1042MED",1
"IGHV4-4.IGHD3-9.IGHJ5.IGHM_IGKV1D-39.IGKJ2.IGKC","CD4 TCM","P1043CD3",4
"IGHV4-4.IGHD4-17.IGHJ4.IGHM_IGKV1-5.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV4-4.IGHD6-19.IGHJ5.IGHM_IGKV1-9.IGKJ1.IGKC","B naive","P1042MED",1
"IGHV4-4.IGHD6-19.IGHJ5.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","JLKCD3",1
"IGHV4-4.NA.IGHJ2.IGHM_IGKV3-11.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV4-4.NA.IGHJ3.IGHM_IGKV1-5.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV4-4.NA.IGHJ3.IGHM_IGKV1D-39.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV4-4.NA.IGHJ3.IGHM_IGKV3-11.IGKJ2.IGKC","B memory","P1043CD3",1
"IGHV4-4.NA.IGHJ3.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-4.NA.IGHJ3.IGHM_NA","B naive","P1042HIV",1
"IGHV4-4.NA.IGHJ3.IGHM_NA","B naive","P1043MED",1
"IGHV4-4.NA.IGHJ4.IGHA1_IGKV3-20.IGKJ2.IGKC","B naive","P1043CD3",1
"IGHV4-4.NA.IGHJ4.IGHM_IGKV1-16.IGKJ5.IGKC","B intermediate","P1043CD3",1
"IGHV4-4.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1042HIV",1
"IGHV4-4.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ3.IGKC","B memory","P1043CD3",1
"IGHV4-4.NA.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV4-4.NA.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV4-4.NA.IGHJ4.IGHM_IGKV3-20.IGKJ5.IGKC","B intermediate","P1043HIV",1
"IGHV4-4.NA.IGHJ4.IGHM_NA","B intermediate","P1042MED",1
"IGHV4-4.NA.IGHJ4.IGHM_NA","B intermediate","P1043CD3",1
"IGHV4-4.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",2
"IGHV4-4.NA.IGHJ4.IGHM_NA","B naive","P1043MED",1
"IGHV4-4.NA.IGHJ4.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV4-4.NA.IGHJ4.IGHM_NA","Plasmablast","JLKCD3",1
"IGHV4-4.NA.IGHJ4.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV4-4.NA.IGHJ5.IGHG1_IGKV3-11.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV4-4.NA.IGHJ5.IGHM_IGKV1D-39.IGKJ5.IGKC","B naive","P1042HIV",1
"IGHV4-4.NA.IGHJ5.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","JLKMED",1
"IGHV4-4.NA.IGHJ5.IGHM_IGKV4-1.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV4-4.NA.IGHJ5.IGHM_IGLV2-14.IGLJ7.IGLC1","B naive","P1043MED",1
"IGHV4-4.NA.IGHJ5.IGHM_NA","B intermediate","P1043CD3",1
"IGHV4-4.NA.IGHJ5.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV4-4.NA.IGHJ6.IGHD_IGKV1D-39.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV4-4.NA.IGHJ6.IGHG3_NA","B intermediate","P1043MED",1
"IGHV4-4.NA.IGHJ6.IGHM_IGKV1-33.IGKJ1.IGKC","B naive","P1043CD3",1
"IGHV4-4.NA.IGHJ6.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-4.NA.IGHJ6.IGHM_IGKV1-9.IGKJ5.IGKC","B memory","P1043CD3",1
"IGHV4-4.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV4-4.NA.IGHJ6.IGHM_IGKV3-11.IGKJ4.IGKC","B intermediate","P1043MED",1
"IGHV4-4.NA.IGHJ6.IGHM_IGKV3-20.IGKJ1.IGKC","B memory","P1043HIV",1
"IGHV4-4.NA.IGHJ6.IGHM_IGLV2-14.IGLJ7.IGLC1","B naive","P1043HIV",1
"IGHV4-4.NA.IGHJ6.IGHM_NA","B naive","P1043HIV",2
"IGHV4-59.IGHD2-15.IGHJ2.IGHM_NA","B memory","P1043CD3",1
"IGHV4-59.IGHD2-8.IGHJ4.IGHM_IGKV1D-39.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV4-59.IGHD3-16.IGHJ3.IGHM_IGKV1-5.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV4-59.IGHD3-22.IGHJ4.IGHM_IGKV1D-39.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV4-59.IGHD3-3.IGHJ4.IGHM_IGKV1-9.IGKJ5.IGKC","CD4 TCM","P1043CD3",1
"IGHV4-59.IGHD3-3.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV4-59.IGHD3-3.IGHJ5.IGHD_NA","CD4 Naive","P1043MED",1
"IGHV4-59.IGHD3-3.IGHJ5.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV4-59.IGHD3-3.IGHJ6.IGHD_IGKV1-8.IGKJ1.IGKC","B intermediate","P1042MED",1
"IGHV4-59.IGHD3-3.IGHJ6.IGHM_IGKV1D-39.IGKJ2.IGKC","CD4 TCM","JLKCD3",1
"IGHV4-59.IGHD3-3.IGHJ6.IGHM_NA","B naive","P1042MED",1
"IGHV4-59.IGHD3-9.IGHJ3.IGHM_IGKV3-20.IGKJ2.IGKC","Plasmablast","P1042CD3",1
"IGHV4-59.IGHD4-17.IGHJ3.IGHM_IGLV3-21.IGLJ7.IGLC1","B intermediate","P1043HIV",1
"IGHV4-59.IGHD4-17.IGHJ4.IGHM_NA","B intermediate","P1043CD3",1
"IGHV4-59.IGHD4-17.IGHJ4.IGHM_NA","CD4 TCM","P1042CD3",1
"IGHV4-59.IGHD5-24.IGHJ4.IGHM_IGKV1-8.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV4-59.IGHD6-13.IGHJ3.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-59.IGHD6-6.IGHJ5.IGHM_IGKV3-20.IGKJ2.IGKC","B naive","P1043MED",1
"IGHV4-59.IGHD6-6.IGHJ6.IGHD_IGLV2-14.IGLJ7.IGLC1","B naive","P1042MED",1
"IGHV4-59.NA.IGHJ1.IGHM_IGKV4-1.IGKJ4.IGKC","Plasmablast","P1043CD3",1
"IGHV4-59.NA.IGHJ2.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1042MED",1
"IGHV4-59.NA.IGHJ2.IGHM_IGKV1D-39.IGKJ1.IGKC","Plasmablast","P1042CD3",1
"IGHV4-59.NA.IGHJ2.IGHM_IGKV3-20.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-59.NA.IGHJ3.IGHM_IGKV1-5.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"IGHV4-59.NA.IGHJ3.IGHM_IGKV1-8.IGKJ1.IGKC","B naive","JLKMED",1
"IGHV4-59.NA.IGHJ3.IGHM_IGKV3-11.IGKJ5.IGKC","B memory","P1043CD3",1
"IGHV4-59.NA.IGHJ4.IGHA2_IGKV2D-30.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV1-12.IGKJ4.IGKC","B intermediate","P1043CD3",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV1-33.IGKJ4.IGKC","Plasmablast","P1043CD3",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV1-33.IGKJ5.IGKC","B naive","P1043HIV",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","JLKCD3",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV1-5.IGKJ1.IGKC","B memory","P1043CD3",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV3-15.IGKJ5.IGKC","B naive","P1042HIV",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","CD4 TCM","P1043CD3",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV3-20.IGKJ4.IGKC","B naive","P1042MED",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV4-1.IGKJ1.IGKC","B intermediate","JLKCD3",1
"IGHV4-59.NA.IGHJ4.IGHM_IGKV4-1.IGKJ4.IGKC","B intermediate","JLKMED",1
"IGHV4-59.NA.IGHJ4.IGHM_NA","B intermediate","P1042MED",1
"IGHV4-59.NA.IGHJ4.IGHM_NA","B intermediate","P1043CD3",1
"IGHV4-59.NA.IGHJ4.IGHM_NA","B intermediate","P1043HIV",1
"IGHV4-59.NA.IGHJ4.IGHM_NA","B memory","P1043HIV",1
"IGHV4-59.NA.IGHJ4.IGHM_NA","B naive","P1042MED",1
"IGHV4-59.NA.IGHJ4.IGHM_NA","B naive","P1043HIV",2
"IGHV4-59.NA.IGHJ4.IGHM_NA","CD4 TCM","JLKCD3",1
"IGHV4-59.NA.IGHJ5.IGHA1_IGKV3-20.IGKJ1.IGKC","CD8 TEM","JLKMED",1
"IGHV4-59.NA.IGHJ5.IGHD_IGKV1-5.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV4-59.NA.IGHJ5.IGHG1_NA","B memory","JLKMED",1
"IGHV4-59.NA.IGHJ5.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","P1043HIV",1
"IGHV4-59.NA.IGHJ5.IGHM_IGKV1D-39.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV4-59.NA.IGHJ5.IGHM_IGKV2D-29.IGKJ2.IGKC","B intermediate","P1043MED",1
"IGHV4-59.NA.IGHJ5.IGHM_IGKV3-15.IGKJ1.IGKC","B intermediate","JLKCD3",1
"IGHV4-59.NA.IGHJ5.IGHM_IGKV3-15.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-59.NA.IGHJ5.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV4-59.NA.IGHJ5.IGHM_IGKV4-1.IGKJ5.IGKC","B intermediate","P1043HIV",1
"IGHV4-59.NA.IGHJ5.IGHM_IGLV3-21.IGLJ7.IGLC1","B naive","P1043HIV",1
"IGHV4-59.NA.IGHJ5.IGHM_NA","B intermediate","P1042HIV",1
"IGHV4-59.NA.IGHJ5.IGHM_NA","B intermediate","P1043MED",1
"IGHV4-59.NA.IGHJ5.IGHM_NA","B naive","P1043HIV",1
"IGHV4-59.NA.IGHJ6.IGHD_IGKV1-33.IGKJ3.IGKC","B naive","P1042HIV",1
"IGHV4-59.NA.IGHJ6.IGHD_IGKV3-20.IGKJ2.IGKC","B intermediate","JLKMED",1
"IGHV4-59.NA.IGHJ6.IGHM_IGKV1-33.IGKJ3.IGKC","B naive","JLKMED",1
"IGHV4-59.NA.IGHJ6.IGHM_IGKV1D-39.IGKJ1.IGKC","B naive","JLKMED",1
"IGHV4-59.NA.IGHJ6.IGHM_IGKV2D-28.IGKJ2.IGKC","B intermediate","JLKCD3",1
"IGHV4-59.NA.IGHJ6.IGHM_IGKV3-11.IGKJ5.IGKC","B intermediate","JLKCD3",1
"IGHV4-59.NA.IGHJ6.IGHM_IGKV4-1.IGKJ1.IGKC","B naive","P1043MED",1
"IGHV4-59.NA.IGHJ6.IGHM_IGLV1-44.IGLJ7.IGLC1","Plasmablast","P1043CD3",1
"IGHV4-59.NA.IGHJ6.IGHM_NA","B naive","P1043MED",1
"IGHV4-61.IGHD1-26.IGHJ4.IGHM_IGKV2D-29.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV4-61.IGHD2-2.IGHJ3.IGHM_IGKV1D-13.IGKJ1.IGKC","B naive","P1042MED",1
"IGHV4-61.IGHD2-2.IGHJ5.IGHM_IGKV3-20.IGKJ1.IGKC","CD4 TCM","P1043CD3",1
"IGHV4-61.IGHD2-2.IGHJ5.IGHM_NA","B intermediate","JLKCD3",1
"IGHV4-61.IGHD3-10.IGHJ6.IGHM_IGKV1-33.IGKJ3.IGKC","B naive","P1042MED",1
"IGHV4-61.IGHD3-10.IGHJ6.IGHM_IGLV3-25.IGLJ7.IGLC1","B intermediate","P1043MED",1
"IGHV4-61.IGHD3-16.IGHJ5.IGHM_IGKV4-1.IGKJ3.IGKC","B naive","P1043CD3",1
"IGHV4-61.IGHD3-22.IGHJ4.IGHM_IGKV1D-39.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV4-61.IGHD3-3.IGHJ3.IGHM_IGKV1D-39.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV4-61.IGHD3-3.IGHJ6.IGHD_NA","B naive","P1042MED",1
"IGHV4-61.IGHD3-3.IGHJ6.IGHM_IGKV3-15.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV4-61.IGHD3-3.IGHJ6.IGHM_NA","CD4 TCM","P1043CD3",1
"IGHV4-61.IGHD3-9.IGHJ4.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","P1043CD3",1
"IGHV4-61.IGHD4-17.IGHJ6.IGHM_IGKV3-20.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV4-61.IGHD6-13.IGHJ6.IGHD_IGKV1D-39.IGKJ4.IGKC","B naive","P1043HIV",1
"IGHV4-61.IGHD6-19.IGHJ4.IGHM_IGKV3-20.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV4-61.IGHD6-19.IGHJ4.IGHM_NA","B intermediate","P1042HIV",1
"IGHV4-61.IGHD6-19.IGHJ4.IGHM_NA","B naive","P1042HIV",1
"IGHV4-61.IGHD6-6.IGHJ6.IGHM_IGKV3D-20.IGKJ4.IGKC","B memory","P1043HIV",1
"IGHV4-61.NA.IGHJ2.IGHM_IGKV1D-39.IGKJ3.IGKC","B naive","P1043MED",1
"IGHV4-61.NA.IGHJ3.IGHD_NA","Plasmablast","P1042CD3",1
"IGHV4-61.NA.IGHJ3.IGHM_IGKV1-6.IGKJ2.IGKC","B intermediate","P1043HIV",1
"IGHV4-61.NA.IGHJ3.IGHM_IGKV6-21.IGKJ1.IGKC","B naive","P1042HIV",1
"IGHV4-61.NA.IGHJ3.IGHM_IGLV2-14.IGLJ7.IGLC1","B memory","P1042CD3",1
"IGHV4-61.NA.IGHJ3.IGHM_NA","B naive","P1043HIV",1
"IGHV4-61.NA.IGHJ4.IGHD_IGKV2D-29.IGKJ1.IGKC","Plasmablast","P1043CD3",1
"IGHV4-61.NA.IGHJ4.IGHM_IGKV1-33.IGKJ4.IGKC","B naive","P1042HIV",1
"IGHV4-61.NA.IGHJ4.IGHM_IGKV1-8.IGKJ4.IGKC","B naive","P1043MED",1
"IGHV4-61.NA.IGHJ4.IGHM_IGKV1D-8.IGKJ1.IGKC","CD4 Proliferating","P1043CD3",1
"IGHV4-61.NA.IGHJ4.IGHM_IGKV3-11.IGKJ1.IGKC","B naive","JLKMED",1
"IGHV4-61.NA.IGHJ4.IGHM_IGKV3-11.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV4-61.NA.IGHJ4.IGHM_IGKV3-15.IGKJ2.IGKC","B naive","P1043HIV",1
"IGHV4-61.NA.IGHJ4.IGHM_IGKV3D-20.IGKJ2.IGKC","CD4 TCM","P1043CD3",1
"IGHV4-61.NA.IGHJ4.IGHM_NA","B intermediate","P1043MED",1
"IGHV4-61.NA.IGHJ4.IGHM_NA","B naive","P1042MED",1
"IGHV4-61.NA.IGHJ4.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV4-61.NA.IGHJ5.IGHM_IGKV1-5.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-61.NA.IGHJ5.IGHM_IGKV1D-39.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV4-61.NA.IGHJ5.IGHM_IGKV1D-39.IGKJ1.IGKC","B intermediate","P1043HIV",1
"IGHV4-61.NA.IGHJ5.IGHM_IGKV2D-28.IGKJ2.IGKC","B naive","P1042HIV",1
"IGHV4-61.NA.IGHJ5.IGHM_IGKV2D-40.IGKJ2.IGKC","CD4 TCM","P1043CD3",1
"IGHV4-61.NA.IGHJ5.IGHM_IGKV4-1.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV4-61.NA.IGHJ6.IGHD_IGKV2D-28.IGKJ3.IGKC","B intermediate","P1043MED",1
"IGHV4-61.NA.IGHJ6.IGHD_IGKV3-11.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV4-61.NA.IGHJ6.IGHD_IGKV4-1.IGKJ4.IGKC","B intermediate","P1043HIV",1
"IGHV4-61.NA.IGHJ6.IGHD_IGLV3-21.IGLJ7.IGLC1","B naive","P1043HIV",1
"IGHV4-61.NA.IGHJ6.IGHD_NA","B naive","P1042HIV",1
"IGHV4-61.NA.IGHJ6.IGHG1_IGKV2D-28.IGKJ2.IGKC","B memory","P1043HIV",1
"IGHV4-61.NA.IGHJ6.IGHM_IGKV1-16.IGKJ4.IGKC","B naive","P1042MED",1
"IGHV4-61.NA.IGHJ6.IGHM_IGKV1D-13.IGKJ1.IGKC","B intermediate","P1042MED",1
"IGHV4-61.NA.IGHJ6.IGHM_IGKV5-2.IGKJ4.IGKC","B memory","P1043CD3",1
"IGHV4-61.NA.IGHJ6.IGHM_IGLV2-18.IGLJ7.IGLC1","B naive","P1042HIV",1
"IGHV4-61.NA.IGHJ6.IGHM_NA","B intermediate","P1043HIV",1
"IGHV4-61.NA.IGHJ6.IGHM_NA","B naive","P1043HIV",1
"IGHV4-61.NA.IGHJ6.IGHM_NA","Plasmablast","P1043CD3",2
"IGHV5-51.IGHD1-7.IGHJ3.IGHM_IGKV1-33.IGKJ2.IGKC","Plasmablast","P1043CD3",1
"IGHV5-51.IGHD1-7.IGHJ3.IGHM_NA","B intermediate","JLKMED",1
"IGHV5-51.IGHD2-15.IGHJ3.IGHM_NA","B naive","P1043HIV",1
"IGHV5-51.IGHD2-15.IGHJ6.IGHM_IGKV2D-28.IGKJ4.IGKC","B naive","P1042HIV",1
"IGHV5-51.IGHD2-15.IGHJ6.IGHM_IGKV3-15.IGKJ4.IGKC","CD4 Proliferating","P1043CD3",1
"IGHV5-51.IGHD2-2.IGHJ3.IGHM_NA","B memory","P1043CD3",1
"IGHV5-51.IGHD2-2.IGHJ6.IGHM_NA","Plasmablast","P1043CD3",1
"IGHV5-51.IGHD3-10.IGHJ4.IGHM_NA","B intermediate","JLKMED",1
"IGHV5-51.IGHD3-10.IGHJ5.IGHM_NA","B naive","P1042HIV",1
"IGHV5-51.IGHD3-22.IGHJ4.IGHM_IGKV1D-39.IGKJ1.IGKC","B intermediate","P1043CD3",1
"IGHV5-51.IGHD3-22.IGHJ4.IGHM_NA","Plasmablast","P1042CD3",1
"IGHV5-51.IGHD3-3.IGHJ5.IGHM_NA","Plasmablast","JLKCD3",1
"IGHV5-51.IGHD3-9.IGHJ3.IGHG1_IGKV2D-40.IGKJ2.IGKC","B memory","JLKCD3",1
